AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,TOTAL_DELAY
AS,SMF,OGG,-33.999999177986545
EV,AVP,ORD,206.0000333926163
AA,DFW,DCA,-21.000001069714152
DL,ATL,MDW,46.99999849181779
AA,MIA,SFO,0.9999980483618032
UA,EWR,MCO,6.999995469811541
NK,ORD,RSW,-26.000000916296187
EV,MOB,ATL,-11.999997259695263
UA,EWR,SAN,162.00000046581098
AA,MIA,SFO,475.99999811083705
AA,ONT,DFW,-4.0000000356862415
EV,IAH,MCI,63.000002218804944
DL,HOU,ATL,-18.00000135951091
MQ,ROW,DFW,7.000051445421523
WN,MCO,PVD,1.9999851409217797
AA,FLL,DFW,-8.99999994323035
US,PHL,RSW,16.999998432006457
AA,LAS,DFW,81.00000089091662
NK,DFW,TPA,1028.0000028268444
OO,SFO,LAS,-6.000003468941259
VX,BOS,LAX,-18.99999782849475
WN,LGA,HOU,395.00000352902583
EV,IAH,TYS,43.99999448656326
DL,SAT,SLC,-10.999999645061479
WN,PHX,TUL,14.00000415339817
MQ,GCK,DFW,7.000026458307968
WN,SFO,SNA,-8.000001126704106
AS,SEA,SFO,61.99999852972454
WN,HOU,MCO,-3.0000013482156973
AA,LAX,ORD,-21.999999444090754
US,DFW,PHX,-41.00000191114186
DL,SAN,MSP,-12.999999419602496
DL,JFK,MCO,45.999998403748826
AA,RSW,DFW,-5.0000045245427245
WN,BUR,SJC,7.000002579670429
AS,KOA,ANC,-17.99996171475228
US,CLT,DEN,6.000000748795934
DL,FLL,LGA,-19.999998822584296
WN,PHL,BNA,0.9999982935668896
WN,TPA,CAK,-1.9999954336948917
UA,IAH,EWR,20.00000307484236
WN,MDW,LIT,165.0000121159679
WN,LAX,SAT,6.0000029083064454
US,PHL,PHX,92.00000387506752
B6,LAX,FLL,73.99999934351942
EV,SHV,ATL,30.99999744823528
UA,IAD,DEN,51.000006565460374
OO,SAT,ORD,-17.0000040015235
DL,RIC,ATL,-8.99998890781903
WN,LAS,SJC,-21.000000783626703
OO,GJT,SLC,9.000012920311633
AA,BNA,LAX,77.0000010639062
B6,RSW,BOS,-25.000007792144245
OO,DEN,BZN,92.9999880020504
EV,DFW,LIT,45.00000696468375
WN,BWI,JAX,-12.000006149574304
WN,ATL,MCO,37.99999886610762
WN,TPA,RDU,102.0000028483316
OO,MSP,LAX,8.999996436541224
WN,OAK,HOU,8.999995428917895
B6,BUF,JFK,-17.00000257832508
MQ,DFW,CVG,228.99999115374342
UA,EWR,EGE,86.99997141867671
MQ,ORD,TOL,105.99997508170028
UA,LAX,IAH,44.00000179896367
B6,RDU,BOS,-9.000006659472774
EV,IAH,BRO,42.00000963625721
DL,FLL,ATL,-13.000000100579598
WN,SNA,DEN,56.999995726824196
AA,DFW,MKE,-19.999995782127648
DL,ATL,RSW,-6.000003702583193
UA,EWR,IAH,7.999997403225795
UA,LAX,DEN,2.9999997778405714
WN,DAL,LAX,58.00000435600421
WN,ONT,PHX,-1.6740636681333854e-06
AA,IND,DFW,87.99999548091014
WN,MSP,MDW,-27.000008708923325
EV,GSO,EWR,6.999995026099249
EV,IAH,DTW,18.99999879557007
WN,STL,SFO,30.000002965072508
DL,LGA,PBI,103.00001115166182
VX,LAS,SFO,25.999999340147713
WN,MDW,OAK,28.000003255814942
AA,DFW,CLE,71.99999699130936
OO,PDX,SEA,10.999991007285153
EV,ATL,AGS,-13.000007175901239
AA,ORD,FLL,83.99999744479898
NK,RSW,ACY,17.000006868910653
UA,IAH,LAS,-20.999998890065548
B6,FLL,DCA,16.999999093246924
WN,MDW,BUF,3.000011201315999
B6,JFK,SJU,140.000004923653
UA,BWI,IAH,247.00000125073515
UA,DEN,SFO,36.99999928823454
OO,DTW,PLN,-34.00002850252317
WN,CLT,BWI,-21.00000188457244
MQ,FNT,ORD,-19.999982339460857
WN,STL,MCO,80.00000173431894
DL,MSO,ATL,4.999995958949505
AA,MIA,LAS,11.999999240954395
WN,SNA,SJC,44.99999772834978
OO,DEN,GTF,346.99999979045344
WN,ATL,PHL,8.99999774366659
DL,SFO,DTW,-3.0000028570100525
B6,SEA,LGB,-11.999994340827946
AA,ORD,LGA,178.00000252208523
AA,IAH,DFW,126.00000070066886
MQ,ORD,LEX,-9.00000396980382
OO,LAX,MRY,-21.999967222542274
OO,DEN,ELP,2.9999918847580673
WN,MSP,MDW,-1.00000820333225
MQ,VPS,DFW,7.000021148148573
UA,SNA,ORD,33.999994489004486
DL,BWI,ATL,-15.999999660532978
WN,DAL,DEN,87.00000193777409
OO,BFL,DEN,-23.000021074331514
MQ,TYS,DFW,32.000002339498245
EV,CMH,ORD,1096.9999967648976
US,PBI,DCA,-20.000004378609674
US,PHL,DTW,44.000002437516386
EV,GRR,ORD,488.0000010126393
WN,SEA,LAS,19.999992646244934
AA,ORD,SFO,92.0000020203544
NK,ATL,FLL,55.999997983085365
WN,HOU,DAL,-5.0000005505069325
NK,LGA,DFW,147.0000082525029
WN,SMF,BUR,-2.9999989820725546
WN,OAK,PDX,39.99999374795442
AA,ORD,MIA,-5.000003701002832
MQ,ORD,CVG,149.99999209868454
UA,SFO,DEN,-15.000001251646893
DL,ATL,FLL,-13.000003893115725
AA,ORD,DCA,-10.00000139865763
AA,ORD,BOS,28.999997772969202
WN,FLL,BWI,-3.9999995379279554
AA,SJU,MIA,196.9999917510271
DL,PDX,SLC,8.999998926634639
B6,JFK,MCO,-22.000002437763612
UA,SAN,EWR,130.0000069379523
NK,MCO,IAH,-9.292065286103934e-07
UA,ORD,MCO,5.999999814649964
DL,CLT,ATL,147.00000021173565
B6,RSW,JFK,255.99999699490436
B6,LGB,SFO,11.999996928609448
US,PHX,ORD,90.99999764368013
AA,JAX,DFW,5.000002263588776
EV,ORD,DSM,392.9999952371028
UA,DEN,PHX,19.999996741447724
UA,IAH,SFO,7.000002823099571
AS,MSP,SEA,-18.00000037743748
OO,COS,DEN,98.00000982996951
UA,IAH,BOS,390.99999842855493
DL,CLT,ATL,65.9999996819713
OO,LAX,MRY,-9.999967354225596
AA,MIA,ATL,16.99999773676618
DL,RSW,LGA,-20.00000317471212
AS,SEA,FAI,37.00004140171522
AA,LAX,MIA,-4.000002131946793
F9,PDX,DEN,-21.000000490879387
US,TPA,CLT,-1.999999823930466
F9,IAH,DEN,28.000005389759114
EV,IAH,LFT,-14.99999683522637
AA,DFW,BNA,-10.000002961026333
WN,CLE,BNA,54.99999929167433
EV,ELM,ATL,221.0000187267604
OO,DLH,ORD,8.000005737924305
OO,SFO,SBA,-5.999985915408843
AA,DFW,BNA,8.999997554710632
OO,OKC,MSP,73.99999901221136
OO,MSP,GRB,24.999990794316844
EV,ATL,GPT,23.000004159535116
EV,IAH,MOB,115.99998877044382
MQ,AZO,ORD,18.000013567735717
WN,AUS,DAL,32.000003732154894
AA,MCI,DFW,196.0000005835833
UA,STT,EWR,2.0000013856385124
AA,JFK,LAX,120.99999942661967
EV,AVL,ATL,-12.00000752077576
WN,PHX,SAT,49.00000273667251
WN,IAD,DEN,8.000003775020001
UA,EWR,PBI,1.0000019850722524
UA,EWR,ORD,0.9999948207813674
EV,IAH,SAT,29.00000117389039
B6,MCO,LGA,128.00000016518734
OO,PIH,SLC,-25.000050817845178
DL,BWI,SLC,18.000003165094913
WN,TPA,ROC,22.000008199960305
DL,ORF,ATL,-22.000004803567222
F9,MSN,DEN,-20.999997280465898
DL,CVG,LAS,3.0000099711686374
UA,DEN,MCO,61.99999797028792
B6,JFK,SJU,335.0000038088219
WN,BNA,FLL,62.99999486708201
B6,BOS,DCA,26.99999787811376
DL,OGG,LAX,-2.0000014398122943
MQ,IND,JFK,16.99999318041893
DL,DTW,DEN,-14.000001548291024
EV,CLT,IAH,46.99999732676021
VX,LAX,IAD,19.000003940278216
AA,EGE,ORD,6.999999275047276
DL,MSP,LGA,21.999996209345206
OO,MSO,SLC,27.9999976602794
AA,DAY,DFW,7.000009442139767
AA,ORD,SFO,-9.999999483774424
MQ,TYR,DFW,7.000010821266073
B6,FLL,EWR,93.00000229009508
UA,SFO,LAX,8.999997480766876
NK,DFW,SAN,406.00000482851993
US,PHL,PHX,-13.999995947286315
MQ,DFW,TUL,12.00000157614425
DL,JFK,SAT,24.99999990780483
MQ,DFW,SHV,115.00000026452057
OO,ORD,FSD,-8.999996071642691
EV,IAH,CHS,12.00000434103368
DL,DEN,ATL,122.99999861231211
DL,ATL,RSW,25.99999746584441
B6,BOS,DCA,-15.00000398725237
AA,SAN,ORD,-38.99999947823421
DL,ATL,SAV,-6.999994026051311
B6,BUF,JFK,-29.000001601782905
WN,TPA,BWI,-27.99999777484401
UA,EWR,SNA,4.999998431339456
EV,ORD,CID,11.999995434659798
EV,CVG,IAH,6.000004194990353
WN,DAL,PHX,12.000001288552767
OO,HDN,LAX,-28.000010589258984
WN,BHM,DAL,-5.000000298944201
US,JFK,CLT,-11.000001209531817
EV,ORD,CMH,-4.0000026031237255
MQ,MIA,MEM,0.999996037795313
HA,OGG,HNL,96.9999994484872
OO,SAN,LAX,-22.9999997384504
DL,MSP,PHL,-34.00000578328673
MQ,ACT,DFW,3.999987639409426
VX,DAL,SFO,58.00000418557177
WN,HOU,STL,125.00000677446559
AS,ANC,LAX,245.00000142519255
OO,LEX,ORD,-15.999997286390574
EV,IAH,DFW,10.999999280756054
WN,TUL,DAL,1.0075795884745276e-05
EV,ELP,IAH,7.000000448437785
AA,ORD,RDU,19.000002254212365
MQ,ORD,FAR,7.00001921510756
B6,MSY,JFK,-13.999998993391713
EV,CAE,LGA,1.0000022338607266
DL,DAY,ATL,-13.999992191571906
MQ,CHS,MIA,2.9999899527258833
EV,CAE,IAD,7.000003706756523
OO,CLD,LAX,-9.999980662202276
EV,TUL,IAH,-6.99999224319199
OO,CVG,MSP,56.000007606087536
US,PHX,RNO,-6.000000167894321
WN,MDW,CLE,-15.999999584169771
OO,DEN,MTJ,-14.00002186594476
AA,TUL,ORD,9.000011082296062
AS,ANC,HNL,-35.00000757246634
WN,DAL,HOU,2.0000025852623224
B6,JFK,TPA,36.999999552714556
AA,TUS,DFW,15.000004084316203
AS,SEA,OGG,36.99999478072473
US,ORD,PHL,-11.000000200842408
OO,SJC,LAX,-5.000006464610479
OO,SLC,PSC,-10.000035511624567
OO,CVG,BNA,-3.9999961761297698
UA,HDN,IAH,78.99998782117783
AA,MIA,PHL,276.9999971836587
DL,MSP,MSN,44.99999566001203
EV,IAH,SHV,-9.999998609398787
WN,PHX,DAL,28.99999958249277
OO,GEG,SEA,116.00000064365042
HA,OGG,HNL,52.999999230421096
WN,ATL,MCI,3.0000018782760236
VX,SFO,IAD,5.000001387177363
WN,DEN,LAS,19.999997809147274
F9,DEN,PDX,56.00000154898838
HA,LIH,OGG,-8.99998409539566
OO,SLC,DEN,-15.000001632905118
DL,PNS,ATL,38.99998996739821
UA,EWR,SFO,-14.000003709434282
AA,TPA,ORD,-8.999999173220935
DL,ATL,SLC,-12.999997569834129
US,CLT,IAH,205.99999956859574
EV,MCI,IAD,-43.999998991549596
OO,LAX,SBP,65.00000715447817
WN,BNA,PHL,-4.00000429855654
WN,DAL,LBB,5.000002072878374
EV,ABQ,IAH,8.000000955472096
WN,MCO,STL,-13.99999509452509
EV,BTR,DFW,-19.000000104067922
EV,IAH,AUS,5.000000574317866
WN,LAS,MDW,-6.000003008115719
OO,SFO,EUG,14.999993328014543
AA,ATL,DFW,-24.000000439262152
DL,ATL,SAV,-5.999994406571389
DL,ATL,CVG,-21.00000648416337
AA,LGA,ORD,-14.999995265771012
UA,BWI,DEN,-11.99999904988578
DL,MSN,DTW,63.99999639516295
MQ,MSN,DFW,58.99999265168059
DL,ATL,HOU,38.99999935931819
MQ,JAN,DFW,-23.99999775733439
US,CLT,MEM,-6.9999968802534696
WN,DEN,MDW,84.99999627550645
MQ,ORD,RST,241.00000836807737
UA,ORD,DEN,17.000001243288423
EV,DEN,SDF,22.000001605132876
DL,ATL,CMH,-8.000000701854745
US,BNA,CLT,51.99999729783775
WN,MDW,FLL,25.000000899570487
B6,LGB,AUS,-9.9999993433199
MQ,DFW,HOU,47.99999830441962
OO,DEN,CPR,124.99997850319986
OO,EUG,DEN,7.000004442362485
WN,LAS,DEN,45.999998928823345
AA,DFW,MFE,242.00000028697312
MQ,RIC,ORD,6.000007241103887
AA,JFK,BOS,-5.000004994489693
US,PHX,PDX,-15.000001116453411
WN,BUF,BWI,6.9999978065514235
DL,GRB,MSP,24.00000873874587
EV,DEN,AMA,126.99999999120178
WN,DEN,LAS,23.999999596608948
B6,BOS,DCA,32.999994833200866
WN,RDU,BNA,-17.000007191138394
WN,BNA,JAX,20.999992701823356
US,MIA,MSY,-1.932521904279838e-06
AA,DFW,TUS,79.99999918387789
AA,MSY,DFW,-13.00000040206416
OO,MCI,SFO,3.9999992765334937
WN,IND,RSW,-9.000007379410718
DL,DTW,BWI,-14.000000443662948
B6,FLL,AUS,46.00000183611703
DL,GEG,MSP,-21.99999704486134
WN,PDX,LAS,61.99999545627257
WN,LGA,MDW,85.00000403748706
NK,LAX,DTW,-33.99999834253395
WN,ATL,DCA,42.99999724633886
WN,DAL,HOU,41.0000031352802
NK,PBG,FLL,130.99981291547212
OO,SEA,GEG,-17.000012343165302
WN,LAX,SFO,-8.000000603458751
EV,TYS,DFW,280.0000019028982
AS,SIT,JNU,293.99999249661334
EV,ATL,AEX,-24.000002095561612
OO,LAX,OAK,65.99999811709894
US,BOS,LGA,-1.9999992983942434
WN,BUR,LAS,16.000001742398478
OO,IAH,OMA,-8.99999756699227
OO,MSP,BNA,-1.0050880597134437e-05
UA,IAH,LAX,39.000001829735396
US,PHL,BOS,45.9999984387965
UA,DEN,IAH,139.99999769108376
OO,ONT,SLC,-25.9999988923171
EV,IAH,MFE,29.999999128360102
US,PHL,BOS,271.9999968983461
WN,MDW,PIT,88.99999874536013
MQ,MIA,TLH,-8.000001513331384
B6,PHL,BOS,-41.00000224446514
US,PHX,SMF,-6.000000019374127
UA,DEN,SEA,143.99999570561496
OO,PIH,SLC,-38.00005098114561
OO,LAX,LAS,34.99999909310542
DL,ORD,DTW,-18.000003393538876
US,CLT,RSW,-9.000003621052116
DL,ORF,ATL,1.9999953174992413
AA,MIA,LAS,-35.000001325070336
OO,SLC,IDA,-16.99999702516343
DL,SFO,MSP,-18.00000195297784
MQ,ORD,DAY,6.999996048619128
EV,GSP,ATL,235.99999751878522
EV,ATL,CLE,101.99999581376082
WN,SJC,BUR,145.99999959547236
AS,LAX,SEA,4.000004603957656
OO,SLC,LGB,27.000011959080545
WN,LAX,ABQ,100.99999844843998
DL,DCA,MSP,12.000001939469868
UA,IAH,SFO,20.999999942739105
DL,DEN,MSP,44.99999829783638
UA,ORD,SJU,200.00000648110915
UA,PDX,SFO,-17.000006857837953
AS,SEA,PDX,-2.0000004000544465
AA,JFK,AUS,168.00000155355977
MQ,DFW,CLL,33.99999845249924
EV,BDL,IAD,7.000009683321014
MQ,MOB,DFW,19.000000554571745
AA,DFW,CLE,-2.0000034990470255
WN,LAS,SDF,41.00000687040997
EV,ATL,CAE,-7.999999446906685
WN,SAT,PHX,246.99999633958575
WN,LAX,PHX,199.99999987657452
DL,LGA,MSP,-18.99999387726507
OO,LAX,SJC,-17.000000523434977
DL,MSP,DEN,-18.000004761373262
DL,LGA,TPA,-35.99999424829496
WN,MDW,PHX,10.000002691889069
MQ,CMH,ORD,6.999994329552649
DL,OAK,SLC,-24.000003120233274
DL,BOS,DTW,-14.00000299161291
EV,BTR,IAH,34.99999859985647
OO,SAT,SFO,2.999996111207224
AA,DFW,DEN,29.000000760382367
DL,LAS,CVG,-8.000005316824563
HA,HNL,ITO,99.9999985632504
HA,OGG,HNL,2.999999468720759
DL,FNT,ATL,3.000019764263186
B6,LGA,MCO,-8.999994426191947
US,BOS,LGA,-1.9999990976648974
OO,AMA,DEN,0.9999990271298245
DL,BOS,MSP,10.999999880486879
US,BOS,CLT,16.99999967252107
F9,SAN,DEN,-9.999994276191359
WN,PIT,RSW,1.9999988865208707
US,SFO,PHL,-40.00000146638528
OO,LAX,SMF,-1.0000006851924041
DL,ATL,TUL,-18.999996177978076
OO,OMA,DTW,60.00000621008732
EV,DFW,SJT,5.999989511141315
OO,LAX,DFW,105.00000049026994
MQ,BTR,DFW,28.999998641101463
DL,ATL,BHM,23.99999756856991
OO,DEN,LNK,79.99999313356824
US,PHX,SEA,-12.000003939504218
OO,ICT,ORD,35.99999598743936
UA,BOS,ORD,17.999999693329933
DL,MEM,ATL,-13.000001375007699
WN,OAK,DEN,-15.000007008235421
UA,LAX,EWR,252.00000423294728
WN,BDL,MCO,20.0000079288837
US,JAX,CLT,-5.999999293807377
WN,DEN,SFO,39.99999586623735
MQ,GRR,DFW,28.999996777794134
B6,FLL,LAX,-31.9999984770459
US,LGA,BOS,83.00000330734585
US,PHX,DFW,12.000001251977245
US,CLT,PBI,31.000006342029366
US,IND,CLT,-20.000005408794195
OO,SLC,SGU,1.2909176717812443e-05
WN,LAS,ELP,194.99999494293053
UA,ORD,IAH,13.999998138897773
EV,GNV,ATL,431.9999787443287
OO,LAX,SBP,23.000007325612643
AA,SFO,DFW,-14.000001129375562
EV,JAX,EWR,2.00000326084556
WN,DAL,DCA,38.00000083210168
B6,DCA,MCO,-23.999998369965915
WN,LAS,LAX,164.0000003658339
NK,BWI,DFW,32.000003026948015
WN,LAS,PHX,-4.000001393311081
HA,LIH,HNL,78.00000940451673
WN,PHX,MDW,11.999997527484982
US,CLT,PHX,259.0000019883122
EV,BWI,EWR,-29.999998931131863
WN,BNA,AUS,1.9999978704513879
AS,PDX,LAX,-9.999999277286094
AA,DFW,MIA,50.99999775218335
WN,PHX,OKC,28.000003110234385
MQ,OKC,ORD,305.9999969510792
EV,SBN,ATL,14.999998758522512
US,CLT,BOS,-11.000003134947583
WN,BWI,CLT,40.99999713847232
US,CLT,FLL,-16.000002487155605
WN,LAS,TUS,-22.000003777162597
WN,MDW,SDF,270.00000884526764
EV,TLH,ATL,-16.999988300185365
UA,EWR,ORD,35.99999541295527
US,CLT,MIA,21.99999686892388
UA,ANC,SFO,75.99999731275074
WN,ATL,SFO,166.99999892027415
OO,ORD,MKE,-8.999995693300939
DL,PBI,ATL,1.999997013666821
B6,SAV,JFK,-16.000003669742938
WN,SMF,SAN,-13.000001869871191
EV,CLE,DCA,-27.00000092967327
MQ,ORD,CVG,377.99999095133006
DL,MKE,MSP,110.00000923797018
EV,IAH,MAF,-9.00000025826808
OO,MKE,DTW,-33.99999760307704
WN,PVD,BWI,-4.000010707944021
OO,CVG,DTW,7.0000051820202565
UA,EGE,EWR,351.00000191154606
UA,RDU,SFO,21.99999754203956
UA,ORD,EWR,22.000003428064446
WN,LBB,LAS,-20.9999992790327
OO,SLC,SGU,23.00001328265622
B6,FLL,BDL,83.99999682903459
HA,SFO,OGG,3.00000906653932
OO,TUL,DEN,36.00001131688682
UA,CLE,EWR,130.0000057903997
WN,MAF,HOU,44.000012161174624
WN,LAS,ABQ,70.99999686634169
WN,TPA,RDU,3.073135850684139e-06
AA,ORD,LAX,-24.99999681465433
WN,STL,CMH,13.000000416539052
MQ,DFW,MHK,58.99999358313278
WN,SAT,BWI,192.00000091618185
DL,BOS,MCO,-18.000002233218197
MQ,XNA,ORD,10.000000080220232
WN,ICT,MDW,-2.0000018147020597
WN,TPA,PIT,96.99999543997734
UA,SEA,SFO,60.99999171291632
UA,IAH,LAS,96.00000246714954
UA,IAH,EWR,-9.999996720648092
WN,LAS,PHX,59.99999951007038
DL,TUL,ATL,-13.999988315298431
UA,SEA,SFO,-26.0000076824863
WN,LAX,SJC,4.000002302791849
B6,EWR,MCO,18.999994561772183
WN,LAS,PHX,-20.000001491864907
AA,LAX,BNA,-11.000001580684788
B6,TPA,JFK,273.00000266102137
UA,EWR,BOS,6.99999190309115
EV,SGF,ATL,7.999994373164387
UA,LAX,DEN,14.000000646740503
US,DCA,FLL,-20.00000253651158
US,CLT,TPA,-0.9999986793810081
DL,PDX,SLC,-9.000001694804531
MQ,HSV,DFW,35.99999155570564
US,PHL,TPA,90.00000326623665
UA,SEA,EWR,-20.00000398131032
US,ORD,CLT,-19.000000764889315
OO,SAN,LAX,-9.99999945042552
WN,MCO,CMH,44.999997724011784
EV,CRP,DFW,69.99999436285816
F9,DEN,OKC,44.00000498037072
WN,BWI,ISP,95.99998665956745
WN,DEN,RNO,44.999997408314144
WN,DEN,FLL,95.99999542007656
OO,DEN,PSC,293.99996187593825
DL,MSP,ATL,-18.000004582416054
EV,IAD,SAV,-19.999991211139672
US,LAX,CLT,19.00000074016057
EV,BMI,ATL,247.00000050551418
OO,SEA,FAT,-9.00000374434159
EV,BQK,ATL,-18.999957778572828
AA,STL,DFW,76.00000188245194
WN,DAL,HOU,41.00000382847251
MQ,DFW,HOU,8.999998399413279
WN,DCA,HOU,35.000000975069874
US,DTW,PHL,10.999997548444622
AA,MIA,STX,20.999964356169663
UA,SFO,EWR,-23.99999839270668
AA,MIA,TPA,-14.000000890950417
DL,ATL,LAX,-29.999999539789563
WN,HOU,DEN,9.999999061667005
NK,LAS,ORD,-12.999998770044044
OO,SFO,SLC,-5.000000713508051
WN,LAX,HOU,1.000001610321661
EV,DEN,MSP,-1.0000048474080785
OO,MSN,CVG,-31.00000909905868
EV,IAH,DTW,249.99999699487935
WN,MDW,DTW,43.000001450009044
AA,DFW,CLT,14.999999510979293
WN,MDW,CHS,4.000007957341587
OO,SPI,ORD,28.000004849915328
EV,FAY,ATL,2.999971421006329
WN,MCI,MDW,31.999999974091974
DL,LAX,DTW,-7.000001249828742
WN,DAL,LAS,65.00000455467725
DL,PBI,ATL,4.9999972815473015
WN,TPA,BWI,49.00000313067465
DL,ATL,MDW,-3.0000010833101527
WN,CMH,BWI,340.999998141386
DL,BOI,SLC,-21.999996192688286
OO,SLC,PDX,1775.0000026423122
WN,ATL,BOS,52.99999603589105
OO,SAN,LAX,-27.99999874674993
WN,PHX,ELP,35.99999466321536
NK,LAX,FLL,136.0000016512705
OO,MSP,IMT,-14.000055869356572
DL,MEM,LAX,-39.00000068770007
US,CLT,DTW,-10.00000169693731
OO,LAX,SAT,5.0000026126503485
WN,MCI,MDW,28.000001020035512
B6,EWR,MCO,10.99999477762696
AA,ORD,LAX,66.00000117480423
EV,ORD,CVG,39.99999331212694
OO,DEN,TUS,52.99999301989156
AA,DFW,RDU,158.0000028775299
DL,AUS,ATL,-18.999996212770625
HA,ITO,HNL,-4.000003439593556
DL,ATL,PHX,-30.000000901046995
AA,TPA,MIA,144.99999660063926
DL,ATL,LIT,4.000007931450476
EV,BNA,IAH,2.999993119970533
HA,OGG,KOA,6.999996174419678
MQ,CMH,ORD,82.99999501424672
EV,TRI,ATL,123.00002445767922
EV,BTR,ATL,21.999999761057197
WN,SJC,BUR,28.000000352483298
US,EWR,PHX,15.999998628112365
US,CLT,LAX,33.00000396842334
DL,DTW,MSY,-16.000004462050093
UA,MSY,LAX,127.00000201373194
NK,DFW,ATL,63.000001837270204
OO,LAX,PHX,-8.000000380691297
OO,SBA,LAX,-8.000010147752143
US,RSW,CLT,4.999994047053534
OO,SFO,PSP,16.000001030203347
OO,ATL,ASE,99.0000123493763
OO,EUG,DEN,67.00000386783127
AS,OAK,SEA,25.999997882079732
DL,FAY,ATL,-19.000027427615443
UA,SMF,IAH,0.9999970708530057
EV,ORD,PIT,5.999992621443077
OO,DEN,SBA,-20.99998416500211
OO,SAT,ORD,5.999997137509048
DL,ATL,DCA,36.99999863475978
OO,GCC,SLC,-21.999950686643615
WN,LAX,BNA,10.999997481663318
F9,TPA,IAD,91.00000832965651
US,PHX,IND,-40.99999701618824
EV,DEN,LIT,42.000004601093195
WN,EWR,MSY,12.999992260049481
F9,DEN,DTW,159.9999997982968
WN,DAL,LBB,159.00000211181154
WN,PDX,SMF,16.999995429539712
MQ,ORD,CID,6.999993077097841
WN,BWI,MKE,-0.999995290540987
UA,FLL,EWR,-11.99999715409443
US,CLT,PHX,14.000000523634554
AA,BNA,DFW,-12.000003215383984
WN,LAX,SFO,0.9999996069244972
DL,BOS,LGA,-2.999998459056677
AA,DFW,MCO,40.00000051275408
B6,SJU,ORD,17.999995152278505
OO,ORD,CHO,33.99998554882824
US,DCA,LGA,36.00000309730632
US,CLT,EWR,172.0000036356663
EV,DTW,GRR,-16.000001862261385
EV,RIC,ORD,67.00000958558908
OO,ORD,PAH,0.9999465173629645
HA,HNL,OGG,7.000006522884391
B6,DCA,BDL,-28.000002749571784
DL,DAB,ATL,-18.00002824286568
OO,ORD,ICT,121.99999462896284
VX,DAL,LAX,47.000005802284385
US,BOS,LGA,-10.99999871072167
EV,RIC,EWR,97.00001178790538
EV,IAH,MFE,7.99999904424519
US,SAN,PHX,1.0000008734846375
WN,DAL,DCA,-33.99999916527495
MQ,MKE,DFW,77.00000303692654
EV,ATL,PIA,27.99999812096738
EV,AVL,EWR,-19.000005158569024
AA,BOS,JFK,-8.000000166482863
AA,DFW,MCI,-20.99999633270557
WN,LAS,BWI,-18.99999835112346
WN,BUF,BWI,-14.000000053573878
OO,SFO,OKC,36.000001101277725
MQ,ORD,MEM,-22.000001108728576
UA,IAH,EWR,1.0000032950005533
DL,ATL,STL,-10.999993041115154
WN,MDW,LAS,27.00000581113413
AA,ONT,DFW,-3.9999999568717755
EV,DCA,CLE,-12.000003228690417
UA,LGA,DEN,-3.999993869145598
US,DCA,PHL,162.9999997159445
AA,ORD,LGA,69.00000202619626
WN,MDW,AUS,46.0000037804445
AS,ANC,PDX,-15.999997658309205
AA,PHX,MIA,478.9999979039883
EV,MLU,ATL,-11.000000120492572
AS,ORD,SEA,50.000002508414376
EV,SHV,IAH,-16.00000240434501
WN,GSP,HOU,8.99999860693747
AA,LGA,DFW,-6.999993909252936
HA,HNL,KOA,-13.000003683751522
B6,SJU,BOS,-3.0000089405449515
B6,LGA,FLL,174.00000173682167
B6,SJU,FLL,-2.0000076299058804
DL,SNA,SLC,-1.0000005403615546
B6,HOU,JFK,-23.999999786369628
B6,CHS,JFK,-14.00000031109294
OO,SFO,ACV,-6.999977314962543
WN,OAK,SAN,-7.000004343017935
EV,DEN,TUS,36.99999262200304
AS,BET,ANC,1.9999155450209187
B6,JFK,SRQ,-20.99999775026241
DL,ORF,ATL,-5.008811434947802e-06
OO,ASE,ATL,21.000009501415484
DL,BOS,JFK,-7.999999681045232
DL,ORD,ATL,60.99999990738077
B6,JFK,FLL,-11.00000516294535
DL,ATL,BNA,7.999996088467636
WN,MSY,MDW,117.99999779783337
EV,MFE,IAH,-11.999998177174085
AA,DFW,MCO,57.000000869012595
EV,EWR,STL,213.00000033539467
AA,LGA,DFW,119.00000623621276
WN,SAN,OAK,26.00000027467932
UA,DEN,IAH,-1.0000033112890847
US,CLT,FLL,57.9999980020889
MQ,ORF,MIA,204.99998756349444
UA,ORD,DEN,140.0000016303492
WN,BOS,BWI,-14.000000246423077
US,CLT,PHL,-11.000001037723834
F9,DTW,DEN,117.00000423454466
MQ,DFW,CVG,144.99999090012068
WN,TPA,BWI,350.0000001283601
MQ,FSM,DFW,-5.000000481561472
WN,PHX,SNA,17.00000091117625
WN,IND,MCO,-11.000005655355672
OO,OMA,SLC,-4.9999908186465944
US,PHL,IAH,38.00000150979074
EV,ISN,DEN,49.999987651681394
DL,BDL,ATL,-27.99999232942394
OO,ABQ,LAX,-34.9999967353426
MQ,DBQ,ORD,32.00009056309518
F9,IAD,STL,109.0000157438945
OO,PHX,PSP,1.000002350021127
NK,BWI,FLL,-6.000002518092359
UA,JFK,SFO,-8.000000258418986
NK,FLL,BOS,9.999998878700016
OO,DTW,IAD,310.99999769945475
OO,ORD,BOI,167.00000428862145
WN,FLL,BUF,3.0000058211824907
DL,LFT,ATL,2.9999969953263133
